symbol,date,open,high,low,close,volume,adjusted
ENGI11.SA,2020-03-01,54.040001,60.439999,32.970001,37.799999,42313000,36.668705
ENGI11.SA,2020-04-01,36.490002,47.889999,35.099998,45.630001,46640000,44.264362
ENGI11.SA,2020-05-01,45.630001,47.75,38.09,46.990002,40394900,45.58366
ENGI11.SA,2020-06-01,47.52,50.869999,45.66,49.709999,28652900,48.222256
ENGI11.SA,2020-07-01,49.330002,51.009998,45.369999,48.75,35761200,47.290985
ENGI11.SA,2020-08-01,49.150002,50.380001,42.599998,43.98,35613900,42.663742
ENGI11.SA,2020-09-01,43.810001,45.970001,39.900002,41.299999,36552100,40.313461
ENGI11.SA,2020-10-01,41.290001,44.459999,39.259998,41.669998,28609800,40.674622
ENGI11.SA,2020-11-01,41.669998,48.450001,41.549999,46.139999,17062000,45.037849
ENGI11.SA,2020-12-01,46.860001,51.740002,45.599998,51.529999,14836700,50.299095
ENGI11.SA,2021-01-01,51.529999,53.48,46.34,50.049999,22598400,48.85445
ENGI11.SA,2021-02-01,50.009998,51.98,43.57,43.669998,16818500,42.62685
ENGI11.SA,2021-03-01,43.830002,46.200001,40.779999,45.23,39786900,44.149586
ENGI11.SA,2021-04-01,44.860001,45.380001,42.23,44.119999,30686600,44.119999
ENGI11.SA,2021-05-01,44.080002,47.279999,42.490002,46.52,32990700,46.52
ITSA4.SA,2012-05-01,5.512122,5.512122,4.861132,5.360021,427697284,3.383582
ITSA4.SA,2012-06-01,5.201837,5.566878,4.867216,5.171417,288240482,3.264524
ITSA4.SA,2012-07-01,5.147081,6.047516,5.001064,5.846743,312234322,3.697126
ITSA4.SA,2012-08-01,5.840659,6.284792,5.664222,5.688558,342734549,3.5971
ITSA4.SA,2012-09-01,5.670306,6.333465,5.414778,5.49387,372937934,3.473992
ITSA4.SA,2012-10-01,5.469534,5.603382,5.116661,5.414778,517199614,3.42948
ITSA4.SA,2012-11-01,5.396525,5.901499,5.360021,5.846743,334798839,3.703067
ITSA4.SA,2012-12-01,5.877163,6.138776,5.798071,5.895415,345312287,3.733892
ITSA4.SA,2013-01-01,5.895415,6.473397,5.895415,6.132692,374865933,3.973497
ITSA4.SA,2013-02-01,6.138776,6.382137,5.877163,6.284792,373318931,4.072046
ITSA4.SA,2013-03-01,6.211784,6.601161,6.138776,6.278708,340477982,4.068103
ITSA4.SA,2013-04-01,6.388221,6.418641,5.773735,6.059684,389135937,3.980808
ITSA4.SA,2013-05-01,6.059684,6.520258,5.976333,6.338203,406003832,4.163777
ITSA4.SA,2013-06-01,6.338203,6.338203,5.313302,5.535813,466696950,3.63666
ITSA4.SA,2013-07-01,5.475128,5.845981,5.057077,5.643697,492622203,3.713459
ITSA4.SA,2013-08-01,5.684154,5.89318,5.407701,5.643697,522968195,3.713459
ITSA4.SA,2013-09-01,5.717868,6.250547,5.522328,6.068492,398867849,4.02746
ITSA4.SA,2013-10-01,6.095463,6.513515,5.96735,6.506772,384855505,4.326084
ITSA4.SA,2013-11-01,6.533743,6.533743,5.920151,6.257289,351712598,4.160213
ITSA4.SA,2013-12-01,6.203347,6.277518,5.852723,6.001064,369566538,3.98986
ITSA4.SA,2014-01-01,6.001064,6.055006,5.475128,5.677411,390376086,3.817636
ITSA4.SA,2014-02-01,5.663926,5.994321,5.502099,5.73385,448087715,3.855587
ITSA4.SA,2014-03-01,5.73385,6.275418,5.381831,6.261878,440654315,4.210646
ITSA4.SA,2014-04-01,6.268648,6.756059,6.194182,6.620667,371745651,4.459804
ITSA4.SA,2014-05-01,6.620667,6.955085,6.344468,6.366807,311068806,4.288798
ITSA4.SA,2014-06-01,6.366807,6.910406,6.255109,6.471059,279275704,4.359024
ITSA4.SA,2014-07-01,6.493399,7.238055,6.337021,7.066784,307533586,4.768682
ITSA4.SA,2014-08-01,7.029551,8.168874,6.888066,8.153981,379780649,5.502328
ITSA4.SA,2014-09-01,8.228447,8.429504,6.731689,6.902959,438707196,4.699125
ITSA4.SA,2014-10-01,6.806154,7.952924,6.433826,7.364646,670826231,5.02029
ITSA4.SA,2014-11-01,7.31252,8.191214,6.873173,7.818886,380116647,5.329935
ITSA4.SA,2014-12-01,7.632722,7.647615,6.478506,6.992318,488844940,4.7664859999999996
ITSA4.SA,2015-01-01,6.992318,7.297627,6.687009,6.806154,516403086,4.663532
ITSA4.SA,2015-02-01,6.865727,7.807093,6.806154,7.530934,478193829,5.160147
ITSA4.SA,2015-03-01,7.508542,7.717528,6.836804,7.448832,499020970,5.20844
ITSA4.SA,2015-04-01,7.590644,8.210136,7.538397,7.919049,436485605,5.545473
ITSA4.SA,2015-05-01,7.919049,8.105643,7.23313,7.24134,403170736,5.070894
ITSA4.SA,2015-06-01,7.26597,7.528695,6.921144,7.315231,501313832,5.122639
ITSA4.SA,2015-07-01,7.372702,7.504064,6.436746,6.896514,484137504,4.83765
ITSA4.SA,2015-08-01,6.847253,6.937565,5.582892,5.976979,685936954,4.192629
ITSA4.SA,2015-09-01,5.796356,6.66663,5.648573,5.862037,678536591,4.158599
ITSA4.SA,2015-10-01,5.878457,6.65021,5.845617,5.911298,550370996,4.202202
ITSA4.SA,2015-11-01,5.911298,6.477797,5.911298,5.952348,513174416,4.231383
ITSA4.SA,2015-12-01,6.009819,6.510638,5.599312,5.648573,492945155,4.015439
ITSA4.SA,2016-01-01,5.648573,5.664994,5.131335,5.648573,449996049,4.087445
ITSA4.SA,2016-02-01,5.640363,5.738885,5.213436,5.599312,443840732,4.051799
ITSA4.SA,2016-03-01,5.664994,7.175659,5.632153,6.707681,849177119,4.989846
ITSA4.SA,2016-04-01,6.62558,7.315231,6.231493,7.109978,256654679,5.300774
ITSA4.SA,2016-05-01,7.15267,7.242982,6.385023,6.448241,476397902,4.80742
ITSA4.SA,2016-06-01,6.439209,6.881736,6.276649,6.854642,507405249,5.110411
ITSA4.SA,2016-07-01,6.890767,7.694539,6.664988,7.550041,428662230,5.640708
ITSA4.SA,2016-08-01,7.577134,8.01063,7.396511,7.766788,451792619,5.802643
ITSA4.SA,2016-09-01,7.739695,7.983536,7.333293,7.531979,475833077,5.67878
ITSA4.SA,2016-10-01,7.54101,8.525405,7.423605,8.525405,594167735,6.439012
ITSA4.SA,2016-11-01,8.552499,8.696997,7.62229,7.77582,503655895,5.872869
ITSA4.SA,2016-12-01,7.378449,7.676477,7.098483,7.477792,372760937,5.647776
ITSA4.SA,2017-01-01,7.405542,8.471218,7.369418,8.380907,298906441,6.566916
ITSA4.SA,2017-02-01,8.426062,9.563636,8.182221,9.127272,331304946,7.151735
ITSA4.SA,2017-03-01,9.227272,9.272727,8.472727,8.636363,373624570,6.879151
ITSA4.SA,2017-04-01,8.690909,8.990909,8.454545,8.990909,292810760,7.172273
ITSA4.SA,2017-05-01,8.990909,9.463636,7.754545,8.136363,472812230,6.490581
ITSA4.SA,2017-06-01,8.172727,8.263636,7.872727,8.2,292418940,6.541345
ITSA4.SA,2017-07-01,8.218181,8.481818,8.10909,8.40909,336133600,6.719403
ITSA4.SA,2017-08-01,8.50909,9.472727,8.50909,9.272727,438870850,7.409503
ITSA4.SA,2017-09-01,9.345454,10.3,9.30909,10.027272,423465020,8.076821
ITSA4.SA,2017-10-01,10.00909,10.518181,9.527272,9.527272,346172420,7.685379
ITSA4.SA,2017-11-01,9.672727,9.927272,9.327272,9.436363,334476560,7.612045
ITSA4.SA,2017-12-01,9.354545,9.972727,9.318181,9.836363,313385710,7.934713
ITSA4.SA,2018-01-01,9.836363,12.290909,9.836363,12.045454,374224180,9.882323
ITSA4.SA,2018-02-01,12.045454,13.118181,11.3,11.927272,447679980,9.785365
ITSA4.SA,2018-03-01,11.972727,12.718181,11.9,12.536363,302971900,10.787108
ITSA4.SA,2018-04-01,12.545454,12.690909,11.718181,12.372727,257677200,10.658492
ITSA4.SA,2018-05-01,12.372727,12.372727,10.063636,10.20909,525804620,8.794627
ITSA4.SA,2018-06-01,10.5,10.68,8.51,9.18,578588000,7.908116
ITSA4.SA,2018-07-01,9.16,11.05,9.13,10.42,347545200,8.988317
ITSA4.SA,2018-08-01,10.45,11.05,9.34,9.59,476037400,8.272359
ITSA4.SA,2018-09-01,9.49,10.1,9.23,10.1,395626300,8.899033
ITSA4.SA,2018-10-01,10.11,11.48,9.92,11.24,653388100,9.918994
ITSA4.SA,2018-11-01,11.28,12.63,11.2,12.34,372201200,10.889711
ITSA4.SA,2018-12-01,12.53,12.6,11.47,12.08,397231300,10.66027
ITSA4.SA,2019-01-01,12.08,13.71,12.08,13.5,601458600,11.940884
ITSA4.SA,2019-02-01,13.5,13.8,12.33,12.37,717154000,10.941386
ITSA4.SA,2019-03-01,12.4,13.04,11.36,11.98,455097200,10.962827
ITSA4.SA,2019-04-01,12.1,12.15,11.31,11.91,371836700,10.916419
ITSA4.SA,2019-05-01,11.91,12.45,11.02,12.39,479823200,11.356376
ITSA4.SA,2019-06-01,12.42,13.07,11.83,12.89,498662200,11.814664
ITSA4.SA,2019-07-01,13,13.49,12.43,12.47,358912200,11.448182
ITSA4.SA,2019-08-01,12.56,13.16,11.67,12.29,533774500,11.282932
ITSA4.SA,2019-09-01,12.27,13.44,11.9,13.18,422719300,12.430676
ITSA4.SA,2019-10-01,13.2,13.99,12.11,13.71,391134100,12.951622
ITSA4.SA,2019-11-01,13.75,14.25,13,13.27,334994100,12.535962
ITSA4.SA,2019-12-01,13.31,14.26,13.26,14.09,338858800,13.3106
ITSA4.SA,2020-01-01,14.09,14.38,12.72,12.86,407079600,12.172302
ITSA4.SA,2020-02-01,12.88,13.51,11.7,12.01,501189700,11.367758
ITSA4.SA,2020-03-01,12.06,12.39,7.44,8.77,967992100,8.445064
ITSA4.SA,2020-04-01,8.5,9.88,7.91,9,594723100,8.680997
ITSA4.SA,2020-05-01,9,9.43,7.84,8.86,737770400,8.545959
ITSA4.SA,2020-06-01,8.84,10.59,8.76,9.59,760397200,9.250086
ITSA4.SA,2020-07-01,9.67,11.16,9.64,10.67,652457700,10.31509
ITSA4.SA,2020-08-01,10.73,10.9,9.43,9.43,604518300,9.116335
ITSA4.SA,2020-09-01,9.54,10.03,8.79,8.8,555076500,8.542519
ITSA4.SA,2020-10-01,8.85,10.1,8.76,9.09,634953900,8.84279
ITSA4.SA,2020-11-01,9.09,11.08,9.09,10.58,834988600,10.292265
ITSA4.SA,2020-12-01,10.75,11.94,10.7,11.73,474626600,11.410992
ITSA4.SA,2021-01-01,11.73,12.35,10.44,10.61,549460800,10.433218
ITSA4.SA,2021-02-01,10.79,11.02,9.72,9.95,679132500,9.802957
ITSA4.SA,2021-03-01,10.1,10.6,9.32,10.32,729446800,10.167488
ITSA4.SA,2021-04-01,10.34,10.43,10.01,10.06,537043200,9.965122
ITSA4.SA,2021-05-01,10.14,10.97,9.88,10.86,617914400,10.803095
BBDC4.SA,2012-05-01,13.207513,13.207513,11.469796,12.763382,401236216,8.967598
BBDC4.SA,2012-06-01,12.504665,13.647333,12.224388,12.909989,291436797,9.075338
BBDC4.SA,2012-07-01,12.875493,13.75082,12.310627,13.625773,314545116,9.635467
BBDC4.SA,2012-08-01,13.591277,15.130645,13.336872,14.164767,284819611,10.021968
BBDC4.SA,2012-09-01,14.203575,15.704135,13.789627,14.044032,285353013,9.941549
BBDC4.SA,2012-10-01,14.009537,14.544219,13.306688,13.798251,278377518,9.77222
BBDC4.SA,2012-11-01,13.781003,15.523033,13.699076,15.303123,288096779,10.844156
BBDC4.SA,2012-12-01,15.311747,15.962852,14.975414,15.16514,267310380,10.751566
BBDC4.SA,2013-01-01,15.16514,16.588085,15.16514,15.78175,337981129,11.353782
BBDC4.SA,2013-02-01,15.678263,15.954228,14.746881,15.22982,318434073,10.961577
BBDC4.SA,2013-03-01,15.070277,16.040466,15.070277,15.808915,281881647,11.405455
BBDC4.SA,2013-04-01,16.065044,16.558332,14.917203,15.628675,301216544,11.280475
BBDC4.SA,2013-05-01,15.628675,16.781261,15.287169,16.28323,324310485,11.758484
BBDC4.SA,2013-06-01,16.221569,16.292715,12.915594,13.636553,391528697,9.852046
BBDC4.SA,2013-07-01,13.408882,14.034977,12.095029,13.138522,413616345,9.561107
BBDC4.SA,2013-08-01,13.257101,14.006518,12.626262,13.166981,393838344,9.588082
BBDC4.SA,2013-09-01,13.304532,15.102186,13.000971,14.409686,318152973,10.499955
BBDC4.SA,2013-10-01,14.514035,15.780456,14.281621,15.277682,321049359,11.139939
BBDC4.SA,2013-11-01,15.310884,15.733025,13.982803,14.703761,322609082,10.728013
BBDC4.SA,2013-12-01,14.514035,14.789138,13.185954,13.79782,282683497,10.072908
BBDC4.SA,2014-01-01,13.79782,13.87371,12.019139,12.408077,333437545,9.16704
BBDC4.SA,2014-02-01,12.327444,13.185954,11.867358,12.953539,335982689,9.570022
BBDC4.SA,2014-03-01,12.953539,14.812854,12.446022,14.793881,393499961,11.019555
BBDC4.SA,2014-04-01,14.82234,16.363865,14.703761,15.75674,375275992,11.744962
BBDC4.SA,2014-05-01,15.75674,16.771774,14.779652,14.803368,351372462,11.040921
BBDC4.SA,2014-06-01,14.931433,16.453983,14.665816,15.201792,317805733,11.344396
BBDC4.SA,2014-07-01,15.306141,17.037392,14.997837,16.416039,307029349,12.325364
BBDC4.SA,2014-08-01,16.340149,19.584461,16.069788,19.513313,318630923,14.659459
BBDC4.SA,2014-09-01,19.565489,19.921225,16.131449,16.525131,431563705,12.421246
BBDC4.SA,2014-10-01,16.226313,18.972595,14.608898,17.701431,642083761,13.311576
BBDC4.SA,2014-11-01,17.416843,19.821619,16.387579,18.797098,320031892,14.143454
BBDC4.SA,2014-12-01,18.412905,18.441362,15.272939,16.62948,312855238,12.518878
BBDC4.SA,2015-01-01,16.62948,17.74412,15.799429,15.998641,372969085,12.251473
BBDC4.SA,2015-02-01,16.197853,18.479307,15.718795,17.83424,285991219,13.664637
BBDC4.SA,2015-03-01,17.791552,18.085627,15.733025,16.819206,411110625,12.9453
BBDC4.SA,2015-04-01,17.109488,18.640575,17.007034,18.316145,299491774,14.104612
BBDC4.SA,2015-05-01,18.30476,18.674726,16.022358,16.050816,324296851,12.367151
BBDC4.SA,2015-06-01,16.130501,16.60861,15.42472,16.181726,345957567,12.474066
BBDC4.SA,2015-07-01,16.306946,16.728136,14.701864,15.641008,292453377,12.138349
BBDC4.SA,2015-08-01,15.10598,15.191357,12.379618,13.11955,496378733,10.187747
BBDC4.SA,2015-09-01,12.692666,14.383125,11.867358,12.19179,493158300,9.473525
BBDC4.SA,2015-10-01,12.237324,14.092844,11.867358,11.952735,468856052,9.294928
BBDC4.SA,2015-11-01,11.952735,13.5692,11.81044,12.021036,494504802,9.355474
BBDC4.SA,2015-12-01,12.021036,12.886187,10.831455,10.973749,499271678,8.547084
BBDC4.SA,2016-01-01,10.973749,10.979441,9.636181,10.330578,456165821,8.359067
BBDC4.SA,2016-02-01,10.256585,12.203173,10.11429,12.146255,537275090,9.83717
BBDC4.SA,2016-03-01,12.220249,16.392323,12.208865,15.401953,705329753,12.485506
BBDC4.SA,2016-04-01,15.709309,18.26947,14.730323,16.215878,218436114,13.15565
BBDC4.SA,2016-05-01,16.222137,17.405458,13.918106,14.274981,363100889,11.588277
BBDC4.SA,2016-06-01,14.462809,16.090658,14.143501,15.765088,410071666,12.806634
BBDC4.SA,2016-07-01,15.827698,18.319559,15.621086,17.756073,343201535,14.535633
BBDC4.SA,2016-08-01,17.812422,18.638868,17.261457,18.19434,311627605,14.904443
BBDC4.SA,2016-09-01,18.26947,19.070873,17.117455,18.576258,352970011,15.226551
BBDC4.SA,2016-10-01,18.219383,20.974203,18.156775,20.93664,338872003,17.171606
BBDC4.SA,2016-11-01,20.974203,21.036814,17.511894,18.626347,387378969,15.585636
BBDC4.SA,2016-12-01,18.250689,18.407211,16.541447,18.156775,334855526,15.200788
BBDC4.SA,2017-01-01,18.012772,20.74255,17.843725,20.473328,268386129,17.314453
BBDC4.SA,2017-02-01,20.661158,21.619083,19.227398,20.924116,306204315,17.706291
BBDC4.SA,2017-03-01,20.992987,21.274731,19.290007,20.272978,311426359,17.164423
BBDC4.SA,2017-04-01,20.222891,21.13699,19.296268,20.917856,322500225,17.719643
BBDC4.SA,2017-05-01,20.917856,22.162535,17.589531,18.953169,390613402,16.063873
BBDC4.SA,2017-06-01,19.049585,19.449036,17.858126,19.387053,305450845,16.440695
BBDC4.SA,2017-07-01,19.36639,20.860882,18.891184,20.792011,293067026,17.643255
BBDC4.SA,2017-08-01,20.792011,23.4573,20.743801,23.12672,302134037,19.757475
BBDC4.SA,2017-09-01,23.250689,25.179064,22.982094,24.139118,279629347,20.634024
BBDC4.SA,2017-10-01,24.070248,25.736914,23.601929,23.884296,265585019,20.426485
BBDC4.SA,2017-11-01,24.001377,24.118458,22.134987,22.486225,263395261,19.240194
BBDC4.SA,2017-12-01,22.376034,23.546831,22.038567,23.312672,267807018,19.957581
BBDC4.SA,2018-01-01,23.312672,28.904959,23.312672,28.064737,311003293,24.582848
BBDC4.SA,2018-02-01,27.830578,28.078512,25.220385,26.701101,356007017,23.400074
BBDC4.SA,2018-03-01,26.79752,27.582644,25.853994,27.203856,292360625,23.85103
BBDC4.SA,2018-04-01,27.007574,27.704544,25.06818,26.189392,336430644,22.971764
BBDC4.SA,2018-05-01,26.189392,26.189392,22.037878,22.098484,371221752,19.392862
BBDC4.SA,2018-06-01,22.424242,23.143938,18.704544,20.378786,457658652,17.892881
BBDC4.SA,2018-07-01,19.939392,24.05303,19.871212,23.128786,401248980,20.319153
BBDC4.SA,2018-08-01,22.90909,24.469696,20.871212,21.5,364608156,19.022463
BBDC4.SA,2018-09-01,21.227272,22.310606,20.575756,21.719696,314804292,19.227568
BBDC4.SA,2018-10-01,21.696968,26.81818,21.257574,25.984848,559338780,23.01745
BBDC4.SA,2018-11-01,26.674242,29.719696,26.272726,29.136362,417672024,25.824785
BBDC4.SA,2018-12-01,29.545454,29.545454,27.219696,29.280302,336746256,25.964708
BBDC4.SA,2019-01-01,29.280302,34.803028,29.10606,34.287876,431589444,30.964203
BBDC4.SA,2019-02-01,34.272728,35.227272,32.696968,32.780304,458319048,29.61541
BBDC4.SA,2019-03-01,32.984848,34.863636,30.30303,32.530304,405000816,29.400883
BBDC4.SA,2019-04-01,33.081818,33.445454,30.645454,32.345455,340476950,29.245689
BBDC4.SA,2019-05-01,32.345455,33.981819,29.445454,33.636364,386845250,30.427427
BBDC4.SA,2019-06-01,33.718182,34.799999,32.381817,34.30909,333416380,31.051023
BBDC4.SA,2019-07-01,34.636364,36.30909,31.154545,31.363636,435506720,28.398556
BBDC4.SA,2019-08-01,31.81818,32.218182,28.50909,29.954544,504489810,27.259735
BBDC4.SA,2019-09-01,30.136362,32.31818,29.027271,30.836363,383562410,28.076384
BBDC4.SA,2019-10-01,31.163635,33.663635,28.881819,31.972727,500433890,29.126448
BBDC4.SA,2019-11-01,32.227272,32.454544,29.754545,30.336363,371532810,28.420322
BBDC4.SA,2019-12-01,30.427273,33.31818,30.354546,32.881817,412706250,30.820253
BBDC4.SA,2020-01-01,32.881817,34.545452,29.609091,29.9,469027460,28.939835
BBDC4.SA,2020-02-01,29.99091,31.700001,27,27.754545,519008710,26.875633
BBDC4.SA,2020-03-01,27.772726,28.254545,15.727272,18.881819,981090330,18.326488
BBDC4.SA,2020-04-01,18.181818,22.059999,16.563637,19.15,859672050,18.597143
BBDC4.SA,2020-05-01,19.15,19.15,14.645454,17.227272,1022372450,16.744471
BBDC4.SA,2020-06-01,17.172728,21.481817,17.081818,18.81818,1282304540,18.309774
BBDC4.SA,2020-07-01,18.927273,22.090908,18.872726,20.4,1198969530,19.867899
BBDC4.SA,2020-08-01,20.609091,20.681818,18.436363,18.854546,937551010,18.379238
BBDC4.SA,2020-09-01,19.136362,20.4,17.445454,17.645454,971720420,17.21534
BBDC4.SA,2020-10-01,17.681818,21.363636,17.472727,18.327272,1183580860,17.896585
BBDC4.SA,2020-11-01,18.327272,23.590908,18.327272,22.090908,1299652640,21.592785
BBDC4.SA,2020-12-01,22.536364,25.690908,22.481817,24.672728,868312280,24.138357
BBDC4.SA,2021-01-01,24.672728,25.827272,21.90909,22.49091,966791540,22.351696
BBDC4.SA,2021-02-01,22.890909,24.136362,20.827272,20.90909,869589160,20.794596
BBDC4.SA,2021-03-01,21.272726,24.981817,19.5,24.336363,1352176760,24.242294
BBDC4.SA,2021-04-01,24.445454,24.709999,22.781818,23.85,726592140,23.778099
BBDC4.SA,2021-05-01,24.16,26.67,23.139999,26.48,837907600,26.441004
BBAS3.SA,2012-05-01,23.58,23.690001,19.25,20,164320500,11.214762
BBAS3.SA,2012-06-01,19.450001,20.91,18.4,19.530001,124116700,10.982356
BBAS3.SA,2012-07-01,19.57,22.15,18,21.799999,137557400,12.439917
BBAS3.SA,2012-08-01,21.66,24.4,21.16,23.18,156122300,13.2274
BBAS3.SA,2012-09-01,23.219999,26.99,23.030001,24.799999,132427400,14.227598
BBAS3.SA,2012-10-01,24.709999,25.389999,21.52,21.67,153295000,12.574264
BBAS3.SA,2012-11-01,21.709999,23.120001,20.5,21.91,119340500,12.713524
BBAS3.SA,2012-12-01,22,25.790001,21.73,25.6,100331400,14.931046
BBAS3.SA,2013-01-01,25.6,27.15,24.040001,24.4,155491300,14.415812
BBAS3.SA,2013-02-01,24.4,26.5,23.450001,26.34,119244400,15.561988
BBAS3.SA,2013-03-01,26.35,27.35,25.85,26.9,131210000,15.892838
BBAS3.SA,2013-04-01,27.25,28.58,24.65,25.25,172480900,15.216156
BBAS3.SA,2013-05-01,25.25,27.219999,24.299999,25.4,136376600,15.306541
BBAS3.SA,2013-06-01,25.4,25.77,20.129999,22.059999,186354500,13.343716
BBAS3.SA,2013-07-01,21.5,23.190001,20.030001,22.67,130516600,13.880319
BBAS3.SA,2013-08-01,22.93,23.6,21.24,23.049999,170110000,14.112986
BBAS3.SA,2013-09-01,23.17,26.700001,22.790001,25.85,151797300,16.411188
BBAS3.SA,2013-10-01,26.1,29.780001,25.559999,29.75,121265000,19.135355
BBAS3.SA,2013-11-01,29.85,29.9,23.66,25.719999,178735600,16.543242
BBAS3.SA,2013-12-01,25.35,25.83,23.33,24.4,114352700,15.735312
BBAS3.SA,2014-01-01,24.4,24.48,19.91,20.889999,133628100,13.648148
BBAS3.SA,2014-02-01,20.620001,22.41,19.309999,20.700001,161446400,13.524015
BBAS3.SA,2014-03-01,20.700001,22.879999,18.610001,22.799999,146147200,14.991813
BBAS3.SA,2014-04-01,22.82,25.860001,22.639999,23.389999,146742500,15.623727
BBAS3.SA,2014-05-01,23.389999,25.09,21.82,22.889999,150885500,15.289743
BBAS3.SA,2014-06-01,22.93,26.790001,22.67,24.85,119321200,16.655796
BBAS3.SA,2014-07-01,24.959999,29.889999,24.1,27.719999,131539500,18.810625
BBAS3.SA,2014-08-01,27.6,35.259998,26.950001,35.200001,166632500,23.886517
BBAS3.SA,2014-09-01,35.200001,38.189999,25.16,25.299999,250047700,17.213902
BBAS3.SA,2014-10-01,24.98,34.279999,24.389999,27.73,343660500,19.067333
BBAS3.SA,2014-11-01,27.299999,31.1,23.75,29.700001,158986200,20.421925
BBAS3.SA,2014-12-01,29.09,29.129999,21.209999,23.77,504794886,16.381697
BBAS3.SA,2015-01-01,23.77,24.08,20.6,20.66,120424000,14.43504
BBAS3.SA,2015-02-01,20.790001,25.09,19.9,23.719999,118073300,16.573051
BBAS3.SA,2015-03-01,23.49,24.23,20.879999,22.91,138190400,16.067284
BBAS3.SA,2015-04-01,23.33,27.42,23.17,26.620001,147649100,18.96763
BBAS3.SA,2015-05-01,26.620001,28.4,22.709999,22.74,118244500,16.203003
BBAS3.SA,2015-06-01,22.799999,24.5,22.049999,24.280001,137543800,17.623106
BBAS3.SA,2015-07-01,24.379999,24.5,19.700001,22.049999,128186100,16.208172
BBAS3.SA,2015-08-01,21.950001,22.49,17.120001,17.83,163899400,13.106198
BBAS3.SA,2015-09-01,17.5,18.4,14.3,15.2,184053300,11.258535
BBAS3.SA,2015-10-01,15.2,18.51,14.71,15.97,178511500,12.023948
BBAS3.SA,2015-11-01,15.97,19.200001,15.97,16.290001,151804600,12.264879
BBAS3.SA,2015-12-01,16.4,18.98,14.6,14.74,186139200,11.200894
BBAS3.SA,2016-01-01,14.74,14.74,12.52,13.85,135789100,10.690849
BBAS3.SA,2016-02-01,13.74,14.2,12.7,13.54,165276900,10.451563
BBAS3.SA,2016-03-01,13.72,23.620001,13.62,19.77,407126500,15.260512
BBAS3.SA,2016-04-01,19.389999,23.129999,17.799999,22.110001,140872700,17.246244
BBAS3.SA,2016-05-01,22,22.129999,15.86,16.469999,259496700,12.846931
BBAS3.SA,2016-06-01,16.379999,17.6,15.39,17.18,233835300,13.506961
BBAS3.SA,2016-07-01,17.190001,21.9,16.57,21.049999,222982600,16.687298
BBAS3.SA,2016-08-01,21.139999,24.34,20.030001,23.209999,200675700,18.399626
BBAS3.SA,2016-09-01,23.450001,24.299999,21.65,22.799999,156771500,18.188711
BBAS3.SA,2016-10-01,22.9,29.4,22.9,29.290001,187026200,23.495773
BBAS3.SA,2016-11-01,29.379999,29.459999,23.07,28.5,201480400,22.862053
BBAS3.SA,2016-12-01,26.620001,28.09,25.02,28.09,147629800,22.620893
BBAS3.SA,2017-01-01,27.9,32,27.440001,31.110001,137387900,25.127968
BBAS3.SA,2017-02-01,31.389999,34.75,29.85,33.099998,129950700,26.735315
BBAS3.SA,2017-03-01,33.900002,35.290001,31.799999,33.77,158256900,27.276489
BBAS3.SA,2017-04-01,33.759998,34.290001,30.6,32.849998,122768600,26.610228
BBAS3.SA,2017-05-01,32.849998,35.389999,25.200001,28.34,205119600,22.956886
BBAS3.SA,2017-06-01,28.610001,28.950001,25.48,26.799999,165175100,21.859289
BBAS3.SA,2017-07-01,26.959999,30,26.450001,28.700001,120714300,23.476883
BBAS3.SA,2017-08-01,28.870001,32.41,28.75,30.700001,165816900,25.112904
BBAS3.SA,2017-09-01,31,35.970001,31,34.900002,172899800,28.739058
BBAS3.SA,2017-10-01,34.779999,37.830002,34.439999,34.439999,156185600,28.42436
BBAS3.SA,2017-11-01,35,35.040001,29.93,29.93,186174200,24.702127
BBAS3.SA,2017-12-01,29.950001,32.369999,29.620001,31.82,151342300,26.44005
BBAS3.SA,2018-01-01,31.82,40.099998,31.82,39.68,217943900,33.060078
BBAS3.SA,2018-02-01,39.43,43.279999,37.259998,41.799999,175637600,34.826385
BBAS3.SA,2018-03-01,41.779999,44.299999,39.73,41.029999,200888700,34.184837
BBAS3.SA,2018-04-01,41.040001,41.75,35.900002,36.700001,174482800,30.814617
BBAS3.SA,2018-05-01,36.700001,37.349998,27.73,30.370001,245287400,25.499731
BBAS3.SA,2018-06-01,31.139999,31.4,24.139999,28.65,313893500,24.217936
BBAS3.SA,2018-07-01,28.280001,33.740002,28.200001,32.5,220067700,27.553978
BBAS3.SA,2018-08-01,32.220001,34.669998,28.73,30.1,257991600,25.519224
BBAS3.SA,2018-09-01,29.860001,30.700001,26.76,29.450001,219003400,25.200718
BBAS3.SA,2018-10-01,29.549999,43.599998,28.200001,42.75,460473300,36.695267
BBAS3.SA,2018-11-01,42.799999,45.91,39.73,44.630001,245535400,38.309002
BBAS3.SA,2018-12-01,45.599998,46.490002,42.48,46.490002,162334400,40.287277
BBAS3.SA,2019-01-01,46.490002,52.75,46.09,51.860001,224202200,45.072582
BBAS3.SA,2019-02-01,51.560001,55.91,50.099998,50.599998,244237500,43.977478
BBAS3.SA,2019-03-01,50.759998,54.599998,46.400002,48.720001,229613100,42.819942
BBAS3.SA,2019-04-01,49.389999,50.299999,46.16,49.68,233458400,44.300282
BBAS3.SA,2019-05-01,49.68,52.580002,44.549999,51.849998,239606200,46.235291
